"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tcas005023",127.226701099708,-1.19363458488511,0.96184274065838,-1.24098725750955,0.214610456193595,0.48663121055253
"Tcas004646",295.142875382401,-0.879826939032215,0.709366816877265,-1.24029897945514,0.214864829752111,0.487057451413729
"Tcas006887",34.0543905151015,0.47770784329254,0.385207257052152,1.24013199270507,0.2149265774004,0.487057451413729
"Tcas009139",913.764526470015,-0.246701803712584,0.198934226627737,-1.24011743928929,0.21493195950625,0.487057451413729
"Tcas004025",7.95917701394234,0.94658496436534,0.764436561248516,1.23827798453194,0.215613004052787,0.488440068647428
"Tcas010557",273.841067887905,-0.127959565065437,0.10334083630689,-1.23822846454848,0.215631359922848,0.488440068647428
"Tcas011600",263.911287074583,0.0976033024137713,0.0788893518727412,1.23721769917971,0.21600627238709,0.489188046095183
"Tcas005478",861.449152065262,0.12219908506353,0.0987791082608557,1.23709443439018,0.216052025776882,0.489190423769173
"Tcas005309",253.327675928813,0.188568640671786,0.152450792246445,1.2369147965263,0.216118716202306,0.489240196814612
"Tcas011989",18.536429361538,-0.393622280098403,0.318342765843051,-1.23647314257634,0.21628274291901,0.489510249382157
"Tcas010415",27.2735344614242,0.40987306152686,0.331559596552313,1.23619725017427,0.216385252598923,0.48964098825269
"Tcas001623",53.1915171009912,0.205234521972973,0.166045335541818,1.23601497930235,0.216452995750607,0.489693018916455
"Tcas011604",108.990163009359,-0.174060823414815,0.140846931302324,-1.23581551834593,0.216527145293738,0.489759518592263
"Tcas001408",310.571524991385,-0.292951352434857,0.237093331028695,-1.23559507626725,0.216609115827322,0.489843677309028
"Tcas005867",89.4303297769163,-0.196375907365259,0.158977962662268,-1.23523980353453,0.21674126961207,0.489962513824605
"Tcas011804",17.973165271236,-0.430748126297181,0.348723741825362,-1.23521307738461,0.216751213508628,0.489962513824605
"Tcas007314",387.704500988927,-0.297877254420261,0.241297750474926,-1.23448003072542,0.217024083376762,0.490478014124723
"Tcas004457",79.2523121751569,0.494932366196988,0.40098892905776,1.23427937863515,0.217098817331335,0.490545603563246
"Tcas006640",14.8149563272825,0.36981524296677,0.299764743306703,1.23368491867102,0.217320335819397,0.490776881687811
"Tcas008947",181.348186349532,0.129583405502579,0.105041196516223,1.23364365411209,0.217335718601767,0.490776881687811
"Tcas012053",4.64401686471228,0.639756359751317,0.51851796707516,1.23381714882521,0.217271047760547,0.490776881687811
"Tcas007726",160.615364271793,0.12355303989711,0.100178339099187,1.23333088777584,0.217452338464397,0.490938918880937
"Tcas006306",349.024184704635,0.125326189047264,0.101643102890627,1.23300239251965,0.217574871548217,0.491114236665046
"Tcas011720",312.916652411201,-0.270291563026229,0.219251158380191,-1.23279423024772,0.217652544528611,0.491188243921755
"Tcas009250",61.9517727204761,-0.16467955420049,0.133609168696244,-1.23254680653604,0.217744893322292,0.491295333531102
"Tcas000050",50.8147720051142,0.358639933752811,0.291165610739483,1.2317386412563,0.218046730403971,0.491816354335138
"Tcas004484",73.6885566116434,-0.265531704818934,0.215583598345181,-1.23168787819275,0.218065699646723,0.491816354335138
"Tcas000983",2417.87598544928,-0.251016576967965,0.203854031569832,-1.23135448945966,0.218190310488148,0.491995995811211
"Tcas002645",945.536944712801,-0.421677064373361,0.342573130070194,-1.23091108834764,0.218356119979151,0.492268442713607
"Tcas011181",35.3565549106288,-0.253889772029843,0.206365435175309,-1.23029213595854,0.218587728108419,0.492689085209151
"Tcas000656",55.5322496109457,0.212731549681294,0.172964748709663,1.22991274966891,0.218729779309042,0.492704811646531
"Tcas005860",281.422354395451,0.177080319658942,0.143976651962599,1.22992386088366,0.218725618065056,0.492704811646531
"Tcas006480",7.96183368274118,-0.481950185707592,0.391842624818708,-1.22995854759439,0.218712627964107,0.492704811646531
"Tcas000416",537.55788213873,-0.290739782705181,0.236499596188792,-1.22934578912807,0.218942186319037,0.493081775033797
"Tcas008073",23.8509095733012,0.532478134090971,0.433276103896596,1.22895799999635,0.219087553551379,0.493307633438835
"Tcas002397",247.406016049984,0.22407901702728,0.182481903728489,1.22795199112282,0.219464990677689,0.4939813886676
"Tcas003473",1876.00701792765,0.222535097873186,0.181229337721032,1.2279198316982,0.219477064031972,0.4939813886676
"Tcas004087",520.543239269655,0.169724248532672,0.138237920782396,1.22776910685628,0.219533655801675,0.494007155138336
"Tcas001821",3816.69975339221,0.0877950098913173,0.0715352968874771,1.2272963657286,0.219711221075759,0.494305076527967
"Tcas004464",246.658190967185,0.278430034021781,0.22695913640557,1.22678486722929,0.219903459994544,0.494635881340246
"Tcas002473",1324.95473858055,0.280181928764448,0.228471363725413,1.2263328068597,0.220073460446098,0.49481485055715
"Tcas004497",410.846017489463,0.113587319672166,0.0926204402742385,1.22637421432944,0.220057884956888,0.49481485055715
"Tcas004595",247.562127531412,-1.20535077209587,0.983491350976074,-1.22558349994599,0.220355450168921,0.495143673757393
"Tcas005813",10.8291868411916,-0.942855433151805,0.769248317921455,-1.22568410120082,0.220317575433734,0.495143673757393
"Tcas008195",215.916541584283,0.107557203893235,0.0877586051813668,1.22560293285144,0.220348133632366,0.495143673757393
"Tcas000584",381.168736043396,-0.109769865191826,0.0895884560095483,-1.2252679651062,0.22047427419659,0.495308967877907
"Tcas007664",36.7620615233074,-0.259381177909207,0.211736768355803,-1.22501717544561,0.220568749274333,0.495419503963265
"Tcas007307",387.605668056652,0.21319949448216,0.174193072372166,1.2239263684761,0.22098000538151,0.496241370590984
"Tcas001008",46.3191811708316,0.370869318599022,0.303222631435195,1.22309247447543,0.22129477068924,0.496267824067136
"Tcas002295",9.83789618885433,-0.393053785414812,0.321426157484331,-1.22284318268022,0.221388931829476,0.496267824067136
"Tcas004422",18.4464299162582,-0.321118479794479,0.262433585010306,-1.22361808143523,0.221096335351274,0.496267824067136
"Tcas008267",197.968033975865,-0.107760880510851,0.0880828174395445,-1.22340410585541,0.221177103351129,0.496267824067136
"Tcas008487",6.48840031036051,-0.508085754639855,0.415351240608341,-1.22326769482063,0.221228604593314,0.496267824067136
"Tcas011105",1.38609152322113,1.08957624526213,0.891006929443098,1.22285945177008,0.221382785881766,0.496267824067136
"Tcas012361",35.5772412065084,0.300847439900286,0.246028772678467,1.22281404985693,0.221399937594422,0.496267824067136
"Tcas012427",105.74051549787,-0.167224848390092,0.136671102737163,-1.22355673614259,0.221119488806254,0.496267824067136
"Tcas011617",83.5640721997786,-0.930005244925561,0.760294910921667,-1.22321645399173,0.221247952509341,0.496267824067136
"Tcas011908",10.5580320149845,-0.414090729160732,0.338705953271556,-1.22256702358206,0.221493274658061,0.496375364444638
"Tcas006420",203.181656981138,-0.110448044008336,0.0903981721518948,-1.22179510248008,0.221785121085211,0.496927637189899
"Tcas009569",20.4686391743711,0.296568193004832,0.24275787290541,1.22166251275562,0.22183527806034,0.496938269767513
"Tcas003104",93.818258795646,-0.15099704251785,0.123614472562158,-1.22151589039806,0.22189075285926,0.496960808133215
"Tcas002451",148.553266700417,0.181574538259362,0.148706820834722,1.22102360362589,0.222077083022587,0.49698512462218
"Tcas010300",451.376707811881,0.176470872508744,0.144528930465126,1.22100725398591,0.222083273270809,0.49698512462218
"Tcas010719",138.27158774251,-0.129413787050939,0.105982120604972,-1.22109074919632,0.222051661878074,0.49698512462218
"Tcas012380",86.6772312629917,0.471801594573926,0.386383972369804,1.22106926868687,0.22205979411833,0.49698512462218
"Tcas004092",1.48907419959127,-1.3610281389964,1.11513356402174,-1.22050683694591,0.222272799343384,0.497205895996453
"Tcas007460",727.882899764848,-0.267230571253126,0.218947613239246,-1.2205228789643,0.222266721853169,0.497205895996453
"Tcas000205",8.01056706933336,-0.441723945605498,0.361976663473293,-1.22031056192132,0.2223471674231,0.497207349895632
"Tcas001285",24953.6481691125,-1.59111431430702,1.30423492720442,-1.21995990225282,0.222480075774735,0.497207349895632
"Tcas001147",150.240280035913,0.248132582194026,0.203412500945915,1.21984922775224,0.222522035848433,0.497207349895632
"Tcas002574",186.568723570786,-0.212286769065349,0.174030399648767,-1.21982578614881,0.22253092400123,0.497207349895632
"Tcas005465",10.5475113784175,0.607253020754516,0.497835763223347,1.21978585231146,0.222546065958952,0.497207349895632
"Tcas008386",12.1585792443026,-0.983923616474812,0.806569377153554,-1.21988714715051,0.22250765881175,0.497207349895632
"Tcas005885",2.14482789577854,1.02831711848745,0.843523430490013,1.21907356846044,0.22281627090959,0.497709420813155
"Tcas004789",16.0181093686538,-0.393976108565312,0.323463535796644,-1.2179923390592,0.223226884005427,0.498219822898508
"Tcas004352",26.9914812561638,0.789815817145246,0.648426282905012,1.21805028261161,0.223204865351651,0.498219822898508
"Tcas009832",18.3558470870062,0.530815585161014,0.435792977479737,1.21804529350337,0.223206761160584,0.498219822898508
"Tcas009870",9.16183480670955,-1.33923619760056,1.09941936203704,-1.21813044580112,0.223174405758042,0.498219822898508
"Tcas008423",106.325073454053,-0.208619290843336,0.171487239454975,-1.21652953016431,0.223783268930401,0.499359769964392
"Tcas010091",36.5052246523238,0.27527430496497,0.226317052168669,1.21632153798033,0.223862460005969,0.499434638092826
"Tcas000685",118.675680900585,0.458433745436463,0.377128791506923,1.21558935769572,0.224141390215805,0.499649466924334
"Tcas005420",77.6433506721807,0.349452915011664,0.287463694719091,1.21564191037462,0.22412136156003,0.499649466924334
"Tcas009900",274.907446672136,0.204677121862372,0.168334856151409,1.21589269472672,0.224025801304499,0.499649466924334
"Tcas010635",48.3521300560972,-0.243275018236466,0.200108058962915,-1.21571824491862,0.22409227153896,0.499649466924334
"Tcas005637",339.492754528782,-0.415735069766206,0.342297991540841,-1.21454136465946,0.224541064119259,0.500438465306935
"Tcas001857",80.7951177575506,0.232776593011764,0.19170609705516,1.21423677487309,0.22465732122316,0.500456779839631
"Tcas001874",750.269917437903,-0.117805796352874,0.097015155294415,-1.21430302302115,0.224632031693458,0.500456779839631
"Tcas003856",403.408911047331,0.324355357125039,0.267179935444142,1.21399594092218,0.224749274177363,0.500456779839631
"Tcas006280",106.271610252073,0.134106022325801,0.110458094155566,1.21408959072687,0.22471351449484,0.500456779839631
"Tcas010325",875.74226971512,0.670189443619051,0.552086603395163,1.21392085860731,0.224777946898637,0.500456779839631
"Tcas008490",4.54048546238121,0.640525788965203,0.527884695297588,1.21338200306056,0.224983803802909,0.500711361605702
"Tcas012378",139.577345478448,-0.150351772157382,0.123900127611344,-1.21349166506925,0.224941899137809,0.500711361605702
"Tcas006686",120.367263150336,-0.153008371758243,0.12611724078572,-1.21322327387587,0.225044468171101,0.500744533386814
"Tcas000925",166.124891758077,-0.359229068453879,0.296144294886334,-1.21302039126487,0.225122024453608,0.500815270094701
"Tcas012037",1176.62326577772,0.496018146161451,0.408958834562774,1.21288037875928,0.225175558405838,0.50083254789331
"Tcas002290",715.523913786046,0.243917626876096,0.201204028621464,1.21228997524196,0.225401399917909,0.501131149797172
"Tcas004161",67.725760811818,0.207799962457845,0.171404199477319,1.212338805534,0.225382715191589,0.501131149797172
"Tcas007065",3262.09633267452,-0.171155483832022,0.141208841641831,-1.21207342147986,0.225484276725038,0.501213577128193
"Tcas011477",2647.6206923956,0.225524341216312,0.186147215141814,1.21153755131119,0.225689451934338,0.501567764524261
"Tcas003565",1214.07255066822,0.101561022634529,0.0838537448937832,1.21116859793412,0.225830795109677,0.501606396823328
"Tcas002824",249.39735404599,-0.298177796530891,0.246227519841712,-1.21098485141943,0.225901210538721,0.501606396823328
"Tcas003886",28.6985138978649,-0.346864052572371,0.286452858444846,-1.21089401745019,0.225936025764615,0.501606396823328
"Tcas009145",26.681008880844,-0.70361525657969,0.580989939311588,-1.21106272066157,0.225871367536545,0.501606396823328
"Tcas009497",74.5760018847848,0.207185821164598,0.171095316786397,1.21093800260622,0.225919166470746,0.501606396823328
"Tcas009665",14.8330269623642,-0.43184323010211,0.356695919142089,-1.21067611634235,0.226019559430536,0.501690068731918
"Tcas004191",531.611161477976,0.206732840739034,0.170839381012648,1.21010061915249,0.22624028562594,0.501976367721951
"Tcas006734",516.306807911061,-0.291907691689168,0.241202685482199,-1.21021741986662,0.226195475443245,0.501976367721951
"Tcas008479",17.8894587478318,0.304453757758616,0.251635602644554,1.20989937258071,0.22631750802318,0.502045913297722
"Tcas002917",2858.78481894488,-0.41859897363544,0.346252589188891,-1.20894106414055,0.226685488439971,0.502556584278486
"Tcas004578",554.600141210395,0.233568861939646,0.193179248028667,1.20907843012716,0.22663271515151,0.502556584278486
"Tcas012232",285.162399645406,-0.175231548442272,0.144937087079093,-1.20901800894237,0.226655926693019,0.502556584278486
"Tcas010156",2.04230057784256,-1.23947943925383,1.02551622553389,-1.20863952065561,0.226801366206424,0.502563494939245
"Tcas009324",250.163804496565,-0.257510153399751,0.213043775647112,-1.20871944095796,0.226770650150217,0.502563494939245
"Tcas011899",388.243711035857,0.122386234489448,0.10126495378372,1.20857443682677,0.226826382299637,0.502563494939245
"Tcas001756",1006.9942150951,0.452297052318338,0.374315432126089,1.20833129895104,0.226919853947023,0.502625308421364
"Tcas011577",113.892607594167,-0.131524203461022,0.108853959243712,-1.20826292745635,0.226946143553866,0.502625308421364
"Tcas006793",154.170379577703,-0.780112639052818,0.6458563936039,-1.20787321574656,0.227096033551742,0.502753772032514
"Tcas006507",527.237155673436,-0.19129017929407,0.158366691934938,-1.2078940145612,0.227088032178116,0.502753772032514
"Tcas011131",25.917877429724,-0.483775923900733,0.400569810680428,-1.20771938124585,0.227155220441011,0.502783086020627
"Tcas000907",46.4255641990384,0.208011182543697,0.17225910027872,1.20754829328105,0.227221058412339,0.502827106614
"Tcas001633",81.1552485323277,-0.179241764132769,0.148464850056228,-1.20730101478489,0.227316240019136,0.502936032052044
"Tcas012236",27.5459876753816,0.249217801635107,0.206456842184403,1.2071181511752,0.227386645543563,0.502990107576959
"Tcas006043",283.73136552329,-0.099122135502879,0.0821492757323856,-1.20660997457586,0.227582383585157,0.503105150420087
"Tcas006959",294.128428151121,-0.249584563911258,0.206840035746955,-1.20665500278967,0.227565034896308,0.503105150420087
"Tcas006986",117.693130051951,0.356872157838438,0.295786836813947,1.20651805091284,0.227617803306741,0.503105150420087
"Tcas006801",7.08537232565936,-0.556874943978561,0.46156013411577,-1.20650572442828,0.227622553205688,0.503105150420087
"Tcas004408",162.954806560664,0.361777653682272,0.299998093287851,1.20593317683237,0.227843257074086,0.50348869910864
"Tcas005604",8.22115432751954,-0.507731095531794,0.421088361716248,-1.20575903229054,0.227910416003316,0.50348869910864
"Tcas006690",836.986885794765,0.111093410780387,0.0921566460398993,1.20548452612185,0.228016308081457,0.50348869910864
"Tcas008759",39.9365013404286,-0.228465718346143,0.189543438740508,-1.20534754388898,0.228069162746042,0.50348869910864
"Tcas010815",101.36755594533,0.421850806713606,0.349907521188848,1.20560657078854,0.227969224435972,0.50348869910864
"Tcas011502",101.201224097873,-0.251646757452107,0.208776607351092,-1.20533981582009,0.228072144885454,0.50348869910864
"Tcas005950",279.889142840057,-0.140235909269468,0.116384472400416,-1.20493658971097,0.228227781994909,0.503730661228376
"Tcas012131",478.948152439279,-0.154565960137203,0.128311527911781,-1.20461475794655,0.228352056811411,0.503903318751214
"Tcas001910",1380.56733111722,-0.17695137731733,0.146953809893367,-1.20412922567798,0.228539635504641,0.504113934958131
"Tcas010060",127.340858025083,0.190939208093541,0.158558481038765,1.20421945797311,0.22850476720395,0.504113934958131
"Tcas000384",13.741004639282,-0.406019854489301,0.337280672183148,-1.20380409544733,0.228665306406654,0.504191315186098
"Tcas001782",192.377077507844,0.17440327715505,0.144877278347007,1.20380006544106,0.228666864412739,0.504191315186098
"Tcas002410",3149.09059105796,-0.122532328707811,0.101804337534664,-1.20360616919775,0.228741833903316,0.504255013780013
"Tcas001712",4.65447932979592,-0.624077080581637,0.518769637300749,-1.20299461593169,0.228978404056679,0.504603265060913
"Tcas004968",217.762186026999,0.141540108835768,0.117670473412592,1.2028515287729,0.229033780297479,0.504603265060913
"Tcas005396",2.35398087078078,0.825208278890111,0.686049770218793,1.20284025257663,0.229038144709637,0.504603265060913
"Tcas001626",1900.07198841865,-0.245993278374535,0.204565219896199,-1.20251760538452,0.229163049252434,0.504675236057433
"Tcas000390",157.426440321218,0.108242676303357,0.0900106709441165,1.20255382131925,0.229149026772039,0.504675236057433
"Tcas000162",175.999701638883,-0.262037375938727,0.217947547555047,-1.20229559303733,0.229249023760257,0.504762991349797
"Tcas000797",300.371758072962,0.197285325024425,0.164127862126764,1.20202214583196,0.229354948013318,0.504894628064723
"Tcas005131",63.9362596306977,-0.262010741421363,0.218034350189325,-1.20169478430281,0.229481802660196,0.505072278059236
"Tcas007770",1.93500244710494,-0.899483032344451,0.748641592775926,-1.20148685435605,0.229562402739073,0.505148074235608
"Tcas003397",23.739792338539,0.418377934652365,0.348347697696419,1.2010354522767,0.229737449464847,0.505431626355814
"Tcas006697",132.666242205043,-0.127276615415164,0.105985735760685,-1.20088438790059,0.229796051085992,0.505437277413995
"Tcas008045",84.8801803313507,0.477159581066607,0.397371144763951,1.20079071506325,0.229832394445037,0.505437277413995
"Tcas007110",759.84465137819,-0.161995452972643,0.134949878494017,-1.20041199577534,0.229979372326346,0.505658885145108
"Tcas001045",53.913176928963,0.190017972553684,0.158340750907502,1.2000572907772,0.230117091068226,0.505691083269193
"Tcas006058",948.019481223402,0.140289095473199,0.116902901086358,1.20004802421084,0.230120689716747,0.505691083269193
"Tcas005938",87.5081299373573,-0.152096191831146,0.126752584081522,-1.19994549170945,0.230160510635579,0.505691083269193
"Tcas009469",173.14290060095,0.137675610575673,0.114739404962032,1.19989824438457,0.230178861899283,0.505691083269193
"Tcas005796",270.48544354653,-0.121420189559829,0.101211721861687,-1.19966528902411,0.23026935895835,0.505788357101811
"Tcas003471",2.82170824592221,1.13611054580157,0.947912537140662,1.19853942350905,0.23070708481031,0.506648129455995
"Tcas008493",3106.58784088514,0.0819258494766716,0.0683697497730062,1.19827628079191,0.230809477415418,0.506771290400666
"Tcas010199",138.958617042398,0.107707433513897,0.0899473119374342,1.19745027609959,0.231131097470945,0.507375646865507
"Tcas004450",64.9830979762087,-0.212778489002103,0.177752262956239,-1.19705080241081,0.23128675404405,0.507574740611325
"Tcas008748",126.89507779406,0.20723454944107,0.173131249190535,1.19697946159335,0.231314560123246,0.507574740611325
"Tcas001227",94.4125113587472,-0.189981815704005,0.15889861734701,-1.19561654390682,0.23184623239209,0.508420249254317
"Tcas003339",22549.208741145,-1.50832717021452,1.26198431722736,-1.19520278471319,0.232007810822883,0.508420249254317
"Tcas005226",22.2207556234684,0.320144467380653,0.267788220179523,1.19551363075654,0.231886413869959,0.508420249254317
"Tcas007753",111.908950136949,0.20884519243727,0.17470392566118,1.19542358104937,0.231921576992328,0.508420249254317
"Tcas010859",126.235605155137,0.119049645394659,0.0996099214539389,1.19515851088899,0.232025105069548,0.508420249254317
"Tcas012130",37.3229238750127,-0.222971923903454,0.186502719129533,-1.19554248294145,0.231875148305234,0.508420249254317
"Tcas012105",56.8855067837804,-0.188333204014615,0.157549837564494,-1.1953881192516,0.231935425355899,0.508420249254317
"Tcas000708",22675.7414627189,-1.53609857290755,1.28596745759156,-1.19450812214521,0.232279265473478,0.508875275690944
"Tcas002059",513.452995149584,-1.12693616782078,0.943603537644734,-1.19428989280143,0.232364589893642,0.508928820414592
"Tcas004863",332.686468981475,0.167754569898026,0.140473525615752,1.19420772820138,0.232396720790616,0.508928820414592
"Tcas004835",306.806745743105,0.0849124419808334,0.0711286746755787,1.19378636489606,0.232561546662786,0.50908601822982
"Tcas006105",137.845894798392,0.689003694360193,0.577137062769043,1.19383026807259,0.232544369063379,0.50908601822982
"Tcas007414",737.254554577182,-0.252074237345413,0.211181537283279,-1.19363766638028,0.232619733276986,0.509111548250011
"Tcas009408",334.670359743858,0.122837108907452,0.102936137476882,1.19333318617127,0.232738910422933,0.509176781851168
"Tcas009882",614.743544422531,0.0836081637483466,0.0700632689061326,1.19332376370222,0.232742599179342,0.509176781851168
"Tcas000055",1.58799457166548,-1.07581301035869,0.90180814109209,-1.19295109606782,0.232888526274436,0.509209254385914
"Tcas007373",2048.76906707895,0.11063583453541,0.0927399914770395,1.19296791786746,0.23288193789044,0.509209254385914
"Tcas006557",407.302486660394,0.148355760245369,0.124362569682123,1.1929293566752,0.232897040866444,0.509209254385914
"Tcas001540",181.911176808909,-0.192109374509342,0.161091474753061,-1.1925483629958,0.233046299178295,0.509433809809844
"Tcas001009",6.07523861837837,-0.557195628090553,0.467335113642327,-1.19228282195162,0.233150367809485,0.509493488862721
"Tcas008530",120.035816318355,-0.138487715766204,0.116157473909361,-1.19224111118555,0.233166717739606,0.509493488862721
"Tcas003896",3078.76581649924,-0.472412452829981,0.396391787773256,-1.19178163474015,0.233346878717623,0.50973342718632
"Tcas004325",333.58535949016,0.0994480808392798,0.0834572721044143,1.19160473774963,0.233416266437965,0.50973342718632
"Tcas010958",18.8951884097086,-0.403205702019169,0.338344182816839,-1.19170277633366,0.233377809065278,0.50973342718632
"Tcas005036",426.756232948503,0.0914769395804773,0.0767894568029974,1.19126952304352,0.233547794295265,0.50975026264483
"Tcas007732",208.97485153734,0.153915888533461,0.12921184886313,1.19119020343482,0.233578924536209,0.50975026264483
"Tcas012468",42.7166758219104,0.256703401360106,0.2155160704132,1.19111025394969,0.23361030495877,0.50975026264483
"Tcas011886",7.80747910916636,-0.436903668259255,0.366746866192872,-1.19129489174555,0.233537838565818,0.50975026264483
"Tcas004206",138.646360661506,-0.352471443601589,0.295990768352517,-1.19081904332167,0.233724631307255,0.509898054305282
"Tcas010145",5.82353264548361,0.615075095349818,0.51663322738218,1.19054497997825,0.233832262024393,0.510031182645591
"Tcas009772",6.3091486250359,-0.838197329216028,0.704331211817594,-1.19006131654024,0.234022293011304,0.510343952256416
"Tcas003585",1247.16125117995,-0.757973253908183,0.63709628853633,-1.18973107762024,0.234152106479734,0.510525304086018
"Tcas000105",1.95089564901509,1.27772270117246,1.07442574918479,1.18921451960912,0.234355262342378,0.510588810283697
"Tcas001432",178.393819688613,0.233631184868833,0.196502885539138,1.18894531359083,0.23446118721334,0.510588810283697
"Tcas003141",46.140072994308,0.41452215469803,0.348509934245328,1.18941273681522,0.234277291212777,0.510588810283697
"Tcas004732",84.2811238547509,-0.150829523301102,0.126852001685496,-1.18901965516518,0.23443193254051,0.510588810283697
"Tcas005805",53.5662646216103,0.848054006556751,0.713253175117949,1.18899436573347,0.234441884071438,0.510588810283697
"Tcas009800",501.691227731444,-0.128489059256837,0.108033375883624,-1.18934596096718,0.234303556245191,0.510588810283697
"Tcas011480",47.2178215557708,-0.226762251243008,0.190751951640777,-1.18878076629091,0.234525948568233,0.510628224270229
"Tcas002771",37.5438066980416,0.372683845107993,0.313591395793547,1.18843772535567,0.234661000915999,0.510675331086722
"Tcas003400",89.6267113469511,0.286075714327106,0.240696717781649,1.18853184606624,0.234623940897576,0.510675331086722
"Tcas010379",1577.366959293,0.101003710504028,0.0849934717600899,1.18837021729304,0.234687584760589,0.510675331086722
"Tcas002792",1595.28135074143,0.269188567330877,0.226635087869222,1.18776209748338,0.234927151005292,0.511002839357234
"Tcas007305",2.13452008892853,0.836929876311245,0.704634063108295,1.18775108972076,0.234931489062071,0.511002839357234
"Tcas000562",31.1732903999157,-0.338558830539826,0.285114260465034,-1.18744965610497,0.235050303286995,0.511159671873925
"Tcas007817",117.531419282363,0.273622976131869,0.230477119778577,1.18720234092973,0.235147817746666,0.511270131055387
"Tcas008526",641.173877631402,-0.127799397738293,0.107670527038633,-1.1869487523957,0.235247835477685,0.511385988008006
"Tcas006781",3.59673769901217,-0.703054413265602,0.592431682585339,-1.18672656093866,0.235335494651131,0.511474939020322
"Tcas009476",151.087525406305,-0.15465608365754,0.130351210027164,-1.18645683170345,0.235441939536717,0.511604675208557
"Tcas001341",150.596709506286,0.130396853473693,0.109943391735533,1.18603629936541,0.235607964734959,0.511660638637559
"Tcas009841",3202.07150344954,-0.529220995975588,0.446194649711746,-1.18607651686877,0.235592083375608,0.511660638637559
"Tcas010845",4.43602567330113,-0.767395821323689,0.646916317480459,-1.186236612971,0.235528871055322,0.511660638637559
"Tcas011786",289.805074737548,-2.14846679510182,1.81184679623205,-1.1857883346262,0.235705899460618,0.511771757499513
"Tcas007853",1.56473736015433,-0.985331809691821,0.831182404574296,-1.18545797440993,0.235836421375203,0.511953572527047
"Tcas006725",820.121464068833,0.409257408888061,0.345395201752248,1.18489604607079,0.236058550912095,0.512334137768952
"Tcas006467",38.1686345367371,0.330560065224692,0.279015600673461,1.18473685495298,0.236121505844786,0.512369152976303
"Tcas002638",757.814286304686,-0.217447495355694,0.18358184042774,-1.18447170400432,0.236226390820515,0.512442557356999
"Tcas003356",16.807383318737,0.458792446898778,0.387357985586076,1.18441458281703,0.236248990392585,0.512442557356999
"Tcas003606",16.64043077004,-0.346557712129582,0.292857404075361,-1.18336674199435,0.236663832125928,0.513240649019824
"Tcas006454",1909.69700603054,0.0764910290225529,0.0646556413022196,1.18305266921739,0.236788274254625,0.513408774552874
"Tcas006131",101.448517270459,-0.135460247236529,0.114517114711583,-1.18288211834268,0.236855869412951,0.513453601225419
"Tcas010047",91.8404622787504,-0.454593756725567,0.384364201123608,-1.18271617230912,0.23692165260562,0.513494482959656
"Tcas003354",389.659151850401,0.122867024109162,0.103937175460846,1.18212779560714,0.237154996935059,0.513533486771879
"Tcas003418",116.765166300706,0.234508456034428,0.198347411133152,1.18231165556782,0.23708206247046,0.513533486771879
"Tcas008555",1246.8012978083,-0.121007664777739,0.102362429839659,-1.18214920227359,0.237146504418916,0.513533486771879
"Tcas009439",16.49396445253,0.366443361951694,0.309939901003586,1.18230457183844,0.237084872185099,0.513533486771879
"Tcas009406",123.021121762942,0.33225775774173,0.281079107290834,1.18207916961235,0.237174288782333,0.513533486771879
"Tcas011834",186.821597836518,0.770565334094122,0.652043777237581,1.18176932438289,0.237297242634475,0.51369806649833
"Tcas001749",128.237169274007,-0.121031295597903,0.102435364414381,-1.18153819523008,0.237388989424623,0.513795037831022
"Tcas002848",177.831533928303,-0.127638864931779,0.108042116144946,-1.18138064567841,0.237451543130964,0.513828798987966
"Tcas005098",33.2599092824478,0.910205045435513,0.770859989008354,1.18076571415571,0.237695807872116,0.514255679229847
"Tcas003187",452.757670670832,0.174989511030406,0.148225720492629,1.1805610419624,0.237777147659305,0.514329971701081
"Tcas004778",65.6084777323568,-0.252061629518924,0.213614026172931,-1.17998632409497,0.238005654220558,0.514417514148838
"Tcas008277",55.3590330856879,-0.490196833456397,0.415406710074927,-1.1800407204977,0.237984019689108,0.514417514148838
"Tcas008111",2.20570331404195,0.903525970457463,0.765609921885706,1.18013879474298,0.237945017119702,0.514417514148838
"Tcas008347",1.82579274867145,-1.60983947914711,1.36427189621879,-1.17999900431061,0.238000610922432,0.514417514148838
"Tcas001794",121.308529087643,0.525050509251484,0.445128677649039,1.17954770298008,0.238180153310043,0.514693012968365
"Tcas002984",2.82807084920958,0.78374018101107,0.664598478130381,1.17926869651561,0.238291199001295,0.514729686275398
"Tcas006723",5.71808491319294,-0.478822113685577,0.406005430142157,-1.17934903855331,0.23825921880207,0.514729686275398
"Tcas005780",412.24975940032,0.127340645767733,0.108035619370795,1.17869131041569,0.238521117046873,0.515124646505611
"Tcas008836",91.4885725210562,0.249348212439223,0.211598900951,1.17840031927654,0.238637050500044,0.515273331417123
"Tcas004613",47.6516795714392,0.510049068553249,0.432917194581081,1.17816773031343,0.238729744599228,0.515371788350631
"Tcas009533",205.811847163087,0.111001153892854,0.0942291570215108,1.17799158351289,0.238799961606475,0.51542169228001
"Tcas011060",2803.83433553699,0.243441485177794,0.206693381937531,1.17779042026304,0.238880168687941,0.515493134677999
